"date","hits","keyword","geo","time","gprop","category"
"2011-12-01","14","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-01-01","16","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-02-01","17","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-03-01","20","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-04-01","13","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-05-01","12","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-06-01","12","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-07-01","16","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-08-01","15","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-09-01","20","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-10-01","15","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-11-01","17","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-12-01","10","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-01-01","15","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-02-01","14","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-03-01","16","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-04-01","8","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-05-01","12","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-06-01","11","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-07-01","18","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-08-01","12","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-09-01","17","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-10-01","11","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-11-01","15","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-12-01","12","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-01-01","9","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-02-01","9","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-03-01","10","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-04-01","12","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-05-01","9","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-06-01","11","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-07-01","11","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-08-01","13","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-09-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-10-01","4","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-11-01","12","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-12-01","8","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-01-01","13","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-02-01","13","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-03-01","9","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-04-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-05-01","11","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-06-01","10","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-07-01","10","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-08-01","10","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-09-01","11","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-10-01","10","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-11-01","10","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-12-01","12","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-01-01","15","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-02-01","15","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-03-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-04-01","14","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-05-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-06-01","4","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-07-01","18","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-08-01","13","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-09-01","19","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-10-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-11-01","3","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-12-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-01-01","15","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-02-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-03-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-04-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-05-01","8","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-06-01","15","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-07-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-08-01","5","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-09-01","3","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-10-01","2","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-11-01","8","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-12-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-01-01","14","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-02-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-03-01","3","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-04-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-05-01","10","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-06-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-07-01","10","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-08-01","13","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-09-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-10-01","11","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-11-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-12-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-01-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-02-01","8","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-03-01","3","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-04-01","5","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-05-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-06-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-07-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-08-01","5","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-09-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-10-01","3","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-11-01","13","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-12-01","11","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-01-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-02-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-03-01","4","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-04-01","4","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-05-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-06-01","9","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-07-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-08-01","5","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-09-01","5","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-10-01","4","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-11-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-12-01","3","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-01-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-02-01","5","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-03-01","2","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-04-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-05-01","5","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-06-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-07-01","3","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-08-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-09-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-10-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-11-01","2","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-12-01","5","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-01-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-02-01","10","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-03-01","4","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-04-01","6","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-05-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-06-01","0","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-07-01","4","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-08-01","4","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-09-01","5","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-10-01","4","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-11-01","8","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-12-01","7","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2023-01-01","3","Emigration","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-01-01","53","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-02-01","58","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-03-01","32","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-04-01","28","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-05-01","93","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-06-01","100","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-07-01","35","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-08-01","0","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-09-01","86","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-10-01","52","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-11-01","42","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-12-01","71","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-01-01","43","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-02-01","47","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-03-01","57","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-04-01","49","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-05-01","48","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-06-01","49","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-07-01","42","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-08-01","41","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-09-01","54","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-10-01","42","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-11-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-12-01","51","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-01-01","50","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-02-01","46","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-03-01","49","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-04-01","48","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-05-01","49","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-06-01","46","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-07-01","49","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-08-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-09-01","45","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-10-01","51","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-11-01","47","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-12-01","38","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-01-01","43","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-02-01","46","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-03-01","52","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-04-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-05-01","49","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-06-01","41","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-07-01","45","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-08-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-09-01","40","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-10-01","43","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-11-01","42","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-12-01","38","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-01-01","42","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-02-01","43","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-03-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-04-01","40","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-05-01","38","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-06-01","34","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-07-01","45","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-08-01","33","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-09-01","39","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-10-01","38","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-11-01","35","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-12-01","37","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-01-01","36","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-02-01","43","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-03-01","47","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-04-01","38","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-05-01","48","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-06-01","46","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-07-01","39","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-08-01","35","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-09-01","40","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-10-01","40","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-11-01","39","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-12-01","42","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-01-01","35","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-02-01","47","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-03-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-04-01","49","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-05-01","47","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-06-01","41","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-07-01","41","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-08-01","43","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-09-01","39","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-10-01","35","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-11-01","41","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2016-12-01","32","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-01-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-02-01","46","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-03-01","50","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-04-01","38","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-05-01","62","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-06-01","38","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-07-01","49","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-08-01","46","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-09-01","35","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-10-01","40","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-11-01","39","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2017-12-01","36","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-01-01","38","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-02-01","45","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-03-01","50","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-04-01","48","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-05-01","46","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-06-01","43","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-07-01","38","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-08-01","45","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-09-01","32","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-10-01","49","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-11-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2018-12-01","38","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-01-01","33","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-02-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-03-01","45","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-04-01","41","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-05-01","50","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-06-01","51","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-07-01","41","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-08-01","51","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-09-01","45","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-10-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-11-01","39","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2019-12-01","36","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-01-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-02-01","49","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-03-01","42","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-04-01","42","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-05-01","57","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-06-01","55","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-07-01","56","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-08-01","61","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-09-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-10-01","48","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-11-01","40","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2020-12-01","40","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-01-01","38","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-02-01","46","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-03-01","46","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-04-01","54","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-05-01","53","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-06-01","48","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-07-01","53","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-08-01","49","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-09-01","43","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-10-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-11-01","51","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2021-12-01","41","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-01-01","34","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-02-01","44","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-03-01","46","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-04-01","48","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-05-01","40","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-06-01","39","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-07-01","45","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-08-01","42","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-09-01","36","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-10-01","41","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-11-01","36","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2022-12-01","33","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2023-01-01","35","Construction","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-01-01","48","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-02-01","46","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-03-01","22","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-04-01","58","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-05-01","69","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-06-01","72","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-07-01","32","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-08-01","62","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-09-01","55","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-10-01","39","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-11-01","43","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2010-12-01","36","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-01-01","26","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-02-01","36","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-03-01","29","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-04-01","25","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-05-01","33","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-06-01","30","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-07-01","19","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-08-01","27","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-09-01","30","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-10-01","27","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-11-01","33","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2011-12-01","37","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-01-01","41","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-02-01","27","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-03-01","33","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-04-01","34","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-05-01","51","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-06-01","40","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-07-01","36","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-08-01","29","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-09-01","42","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-10-01","65","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-11-01","30","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2012-12-01","28","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-01-01","28","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-02-01","35","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-03-01","25","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-04-01","32","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-05-01","33","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-06-01","35","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-07-01","36","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-08-01","28","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-09-01","26","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-10-01","27","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-11-01","30","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2013-12-01","29","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-01-01","25","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-02-01","31","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-03-01","31","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-04-01","44","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-05-01","34","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-06-01","33","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-07-01","45","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-08-01","35","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-09-01","33","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-10-01","31","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-11-01","29","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2014-12-01","36","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-01-01","32","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-02-01","31","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
"2015-03-01","30","Transport","MD-CU","2010-01-01 2023-01-31","web","0"
