"date","geo","time","gprop","category","name","Travel","Holiday","Labor","Unemployment","Loan","Washing_machine","Fridge","BMW","Mercedes","Fashion","year","month"
"2021-07-18","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,0,0,0,0,0,20,0,0,2021,7
"2021-07-25","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,18,0,23,30,26,0,0,0,0,2021,7
"2021-08-01","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,0,0,0,93,100,0,29,0,2021,8
"2021-08-08","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,41,0,0,0,0,0,0,16,2021,8
"2021-08-15","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,22,0,0,0,0,16,100,0,0,2021,8
"2021-08-22","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",20,59,0,0,73,0,0,64,0,0,2021,8
"2021-08-29","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,19,39,0,0,89,0,19,29,39,2021,8
"2021-09-05","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,25,0,0,0,38,39,64,28,0,2021,9
"2021-09-12","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",62,0,24,0,61,0,17,0,0,25,2021,9
"2021-09-19","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,22,21,42,0,0,0,16,0,0,2021,9
"2021-09-26","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,27,0,0,0,0,31,0,0,14,2021,9
"2021-10-03","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,26,0,0,31,15,0,0,0,2021,10
"2021-10-10","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,19,0,0,0,0,25,0,0,0,2021,10
"2021-10-17","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",21,18,0,0,44,0,0,37,0,21,2021,10
"2021-10-24","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,19,31,0,0,0,0,15,0,0,2021,10
"2021-10-31","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,14,0,0,0,27,0,18,0,0,2021,10
"2021-11-07","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,24,0,0,0,0,40,0,29,0,2021,11
"2021-11-14","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",21,16,0,0,30,54,0,0,0,18,2021,11
"2021-11-21","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,23,19,0,28,45,0,0,0,0,2021,11
"2021-11-28","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,24,0,20,0,0,0,0,41,0,2021,11
"2021-12-05","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,0,0,0,65,16,0,0,0,2021,12
"2021-12-12","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,54,0,0,0,0,16,0,52,0,2021,12
"2021-12-19","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,26,53,0,0,0,0,0,0,0,2021,12
"2021-12-26","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,32,0,0,0,0,0,0,0,0,2021,12
"2022-01-02","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",38,25,0,0,0,0,29,0,0,0,2022,1
"2022-01-09","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,14,0,0,0,0,0,0,21,0,2022,1
"2022-01-16","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",25,46,62,0,42,0,0,0,0,0,2022,1
"2022-01-23","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",29,0,0,0,33,0,14,18,0,0,2022,1
"2022-01-30","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,0,0,0,30,0,15,31,0,2022,1
"2022-02-06","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,13,0,0,0,0,0,0,0,0,2022,2
"2022-02-13","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",16,21,25,32,0,20,0,0,0,0,2022,2
"2022-02-20","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,11,16,0,0,0,0,0,0,23,2022,2
"2022-02-27","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",13,23,0,0,0,0,0,0,47,0,2022,2
"2022-03-06","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,15,22,0,76,0,0,23,0,0,2022,3
"2022-03-13","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",20,0,0,0,24,0,21,0,0,32,2022,3
"2022-03-20","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",11,0,17,0,0,0,0,0,0,0,2022,3
"2022-03-27","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",13,21,0,0,34,0,11,0,0,7,2022,3
"2022-04-03","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,20,0,0,0,17,0,0,0,14,2022,4
"2022-04-10","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,17,0,0,22,22,0,0,0,2022,4
"2022-04-17","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,27,0,25,0,21,0,0,0,0,2022,4
"2022-04-24","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,0,0,0,0,0,14,0,0,2022,4
"2022-05-01","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",29,21,20,0,0,0,0,0,17,0,2022,5
"2022-05-08","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,29,0,0,0,0,0,0,39,0,2022,5
"2022-05-15","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",12,0,0,15,0,0,0,0,0,0,2022,5
"2022-05-22","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",20,0,0,0,0,0,0,0,0,0,2022,5
"2022-05-29","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,21,18,0,0,22,33,0,0,0,2022,5
"2022-06-05","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",26,45,65,20,0,69,0,0,0,0,2022,6
"2022-06-12","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",20,24,0,0,0,0,0,53,0,0,2022,6
"2022-06-19","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,19,0,28,0,0,0,0,0,51,2022,6
"2022-06-26","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,15,0,0,0,0,58,14,20,39,2022,6
"2022-07-03","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,28,98,0,0,0,0,0,0,27,2022,7
"2022-07-10","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,0,0,0,0,19,23,0,13,2022,7
"2022-07-17","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,0,24,34,45,0,27,0,0,2022,7
"2022-07-24","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",45,20,0,0,0,0,26,45,0,39,2022,7
"2022-07-31","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,28,0,0,62,0,0,0,0,0,2022,7
"2022-08-07","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,12,19,0,0,88,0,15,0,24,2022,8
"2022-08-14","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,0,0,0,0,26,14,20,0,2022,8
"2022-08-21","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,48,0,0,0,0,0,18,0,2022,8
"2022-08-28","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",18,20,100,0,0,0,0,0,0,0,2022,8
"2022-09-04","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,11,0,0,0,26,0,0,0,0,2022,9
"2022-09-11","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,30,0,0,0,0,0,0,0,0,2022,9
"2022-09-18","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,58,18,0,75,0,17,0,16,0,2022,9
"2022-09-25","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,13,0,0,0,0,0,15,0,0,2022,9
"2022-10-02","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,0,0,0,0,0,0,0,11,2022,10
"2022-10-09","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",23,0,28,0,0,26,0,0,0,0,2022,10
"2022-10-16","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,53,0,0,20,0,0,0,0,2022,10
"2022-10-23","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",20,24,25,24,0,62,0,0,0,0,2022,10
"2022-10-30","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,27,0,0,0,0,0,0,0,0,2022,10
"2022-11-06","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",32,28,0,48,0,20,15,26,0,0,2022,11
"2022-11-13","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,26,0,16,0,0,0,24,14,0,2022,11
"2022-11-20","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,36,0,20,0,50,0,27,24,0,2022,11
"2022-11-27","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",59,26,0,0,0,22,19,28,23,20,2022,11
"2022-12-04","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,0,0,25,0,0,0,0,0,0,2022,12
"2022-12-11","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,18,19,0,0,35,12,9,38,0,2022,12
"2022-12-18","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,33,18,0,0,0,0,23,0,17,2022,12
"2022-12-25","MD-BD","2018-01-01 2022-12-31","web",0,"Bender",0,15,0,89,35,0,12,14,0,0,2022,12
"2018-01-07","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",39,11,29,0,4,0,33,7,30,65,2018,1
"2018-01-14","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",25,12,51,0,0,8,28,6,45,53,2018,1
"2018-01-21","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",43,9,52,0,2,31,25,6,49,45,2018,1
"2018-01-28","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",40,7,24,14,3,35,16,7,39,100,2018,1
"2018-02-04","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",32,11,33,0,3,38,19,6,34,41,2018,2
"2018-02-11","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",36,12,31,0,0,43,19,7,47,55,2018,2
"2018-02-18","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",35,10,0,0,5,45,30,6,51,47,2018,2
"2018-02-25","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",35,6,25,0,0,51,22,6,33,39,2018,2
"2018-03-04","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",44,9,12,41,4,0,22,7,43,44,2018,3
"2018-03-11","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",32,8,39,0,3,53,34,6,6,55,2018,3
"2018-03-18","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",42,8,41,14,2,38,15,4,28,70,2018,3
"2018-03-25","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",33,9,46,14,4,62,16,5,32,53,2018,3
"2018-04-01","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",35,17,59,0,4,28,30,6,44,50,2018,4
"2018-04-08","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",35,9,59,0,4,57,47,7,100,39,2018,4
"2018-04-15","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",52,9,49,0,6,36,17,5,36,62,2018,4
"2018-04-22","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",27,8,27,23,7,30,0,6,28,42,2018,4
"2018-04-29","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",38,13,90,0,3,37,28,7,43,40,2018,4
"2018-05-06","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",46,9,58,23,2,35,51,6,33,37,2018,5
"2018-05-13","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",50,9,46,15,2,0,37,7,30,47,2018,5
"2018-05-20","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",55,11,0,20,2,15,33,6,39,44,2018,5
"2018-05-27","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",63,13,0,0,3,30,32,6,47,41,2018,5
"2018-06-03","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",47,7,0,0,3,34,62,7,39,59,2018,6
"2018-06-10","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",60,5,16,0,0,65,32,6,53,33,2018,6
"2018-06-17","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",59,5,0,0,0,33,35,4,30,24,2018,6
"2018-06-24","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",48,4,77,0,6,62,36,6,29,34,2018,6
"2018-07-01","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",57,9,28,0,0,31,38,8,37,48,2018,7
"2018-07-08","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",47,9,0,0,9,80,26,7,49,36,2018,7
"2018-07-15","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",51,3,25,0,4,28,48,7,30,18,2018,7
"2018-07-22","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",62,10,39,0,4,26,39,9,50,43,2018,7
"2018-07-29","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",36,18,51,9,3,53,46,8,32,41,2018,7
"2018-08-05","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",58,11,0,0,6,65,58,7,67,0,2018,8
"2018-08-12","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",61,12,25,0,4,78,47,10,41,39,2018,8
"2018-08-19","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",58,14,71,0,3,38,35,8,42,40,2018,8
"2018-08-26","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",61,11,24,9,5,76,46,6,37,0,2018,8
"2018-09-02","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",48,7,27,0,4,44,37,6,42,36,2018,9
"2018-09-09","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",56,8,80,11,0,49,42,6,69,72,2018,9
"2018-09-16","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",54,13,0,0,5,52,39,7,41,35,2018,9
"2018-09-23","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",33,7,34,0,2,40,37,6,41,67,2018,9
"2018-09-30","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",32,6,24,8,0,56,21,6,57,53,2018,9
"2018-10-07","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",45,10,14,0,1,89,20,5,53,48,2018,10
"2018-10-14","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",57,9,17,10,5,55,34,7,47,40,2018,10
"2018-10-21","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",42,8,75,7,4,44,18,5,29,29,2018,10
"2018-10-28","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",44,7,32,39,3,42,43,7,35,57,2018,10
"2018-11-04","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",34,13,22,0,4,26,20,7,34,54,2018,11
"2018-11-11","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",18,6,0,9,4,58,31,6,40,46,2018,11
"2018-11-18","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",28,10,0,0,1,59,38,6,31,54,2018,11
"2018-11-25","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",45,11,0,0,0,20,16,6,44,19,2018,11
"2018-12-02","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",34,15,32,0,5,34,23,7,29,41,2018,12
"2018-12-09","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",65,12,27,0,5,85,35,6,36,24,2018,12
"2018-12-16","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",44,17,42,0,5,14,40,6,34,46,2018,12
"2018-12-23","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",59,18,14,25,9,50,31,6,50,47,2018,12
"2018-12-30","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",38,16,57,12,7,61,26,8,17,33,2018,12
"2019-01-06","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",52,12,49,0,5,37,16,8,34,25,2019,1
"2019-01-13","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",32,11,0,0,8,47,13,6,30,40,2019,1
"2019-01-20","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",22,6,32,0,8,43,26,6,28,55,2019,1
"2019-01-27","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",38,5,47,11,6,61,24,4,53,29,2019,1
"2019-02-03","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",34,8,42,0,2,87,32,7,90,32,2019,2
"2019-02-10","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",45,12,52,25,4,45,23,6,70,25,2019,2
"2019-02-17","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",60,8,36,38,3,55,34,6,85,50,2019,2
"2019-02-24","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",48,7,30,0,4,42,35,7,52,20,2019,2
"2019-03-03","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",31,10,35,0,2,83,19,7,71,39,2019,3
"2019-03-10","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",75,7,43,16,5,55,24,5,52,35,2019,3
"2019-03-17","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",43,10,61,0,6,33,21,6,55,17,2019,3
"2019-03-24","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",38,10,33,7,4,76,48,7,59,44,2019,3
"2019-03-31","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",45,11,34,16,5,32,17,6,46,35,2019,3
"2019-04-07","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",44,9,70,0,0,51,33,7,30,93,2019,4
"2019-04-14","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",52,8,67,9,0,40,23,7,36,50,2019,4
"2019-04-21","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",53,16,22,25,7,42,32,7,34,41,2019,4
"2019-04-28","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",45,15,35,0,3,42,47,6,50,55,2019,4
"2019-05-05","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",47,12,0,0,2,65,23,7,42,39,2019,5
"2019-05-12","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",64,4,17,0,3,27,24,7,35,38,2019,5
"2019-05-19","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",56,13,72,0,2,36,44,7,51,30,2019,5
"2019-05-26","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",49,8,16,14,5,35,42,7,37,39,2019,5
"2019-06-02","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",62,15,24,0,4,55,25,7,22,57,2019,6
"2019-06-09","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",73,8,28,0,4,21,48,6,44,25,2019,6
"2019-06-16","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",57,9,63,0,7,22,26,8,44,47,2019,6
"2019-06-23","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",68,8,0,0,2,43,100,7,47,27,2019,6
"2019-06-30","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",55,7,17,18,7,56,46,6,31,41,2019,6
"2019-07-07","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",48,10,20,0,3,46,41,7,39,69,2019,7
"2019-07-14","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",48,7,27,0,7,25,18,6,40,0,2019,7
"2019-07-21","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",51,7,0,11,0,40,47,9,39,39,2019,7
"2019-07-28","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",56,17,28,0,5,64,51,6,30,55,2019,7
"2019-08-04","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",56,12,42,0,2,48,30,7,43,53,2019,8
"2019-08-11","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",86,15,15,0,5,51,34,11,55,31,2019,8
"2019-08-18","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",62,15,42,0,0,50,38,24,46,62,2019,8
"2019-08-25","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",33,22,25,18,20,47,79,45,75,46,2019,8
"2019-09-01","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",57,6,42,0,91,61,43,100,58,40,2019,9
"2019-09-08","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",61,11,15,0,100,50,29,98,53,39,2019,9
"2019-09-15","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",36,11,15,0,72,67,39,96,63,49,2019,9
"2019-09-22","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",45,11,62,0,59,48,49,61,55,50,2019,9
"2019-09-29","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",62,13,49,0,4,62,28,6,39,45,2019,9
"2019-10-06","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",64,12,56,0,5,12,42,7,61,43,2019,10
"2019-10-13","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",54,11,55,14,4,66,26,5,45,47,2019,10
"2019-10-20","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",42,7,30,0,6,68,28,8,50,51,2019,10
"2019-10-27","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",28,9,30,18,3,45,26,6,39,39,2019,10
"2019-11-03","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",48,11,51,0,3,54,16,6,49,34,2019,11
"2019-11-10","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",19,7,16,10,2,49,38,7,39,21,2019,11
"2019-11-17","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",54,11,19,0,2,68,28,7,33,32,2019,11
"2019-11-24","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",52,10,59,16,7,44,13,5,41,41,2019,11
"2019-12-01","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",38,19,37,0,4,38,29,7,38,39,2019,12
"2019-12-08","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",30,13,50,12,0,60,25,6,43,44,2019,12
"2019-12-15","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",41,18,71,16,3,75,43,7,49,43,2019,12
"2019-12-22","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",40,21,45,8,2,55,31,6,35,33,2019,12
"2019-12-29","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",45,11,19,27,3,58,35,6,41,41,2019,12
"2020-01-05","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",42,13,17,11,5,62,49,7,33,47,2020,1
"2020-01-12","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",34,11,34,0,2,42,35,7,59,60,2020,1
"2020-01-19","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",48,10,35,0,4,45,31,6,42,13,2020,1
"2020-01-26","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",47,8,29,6,6,53,38,7,67,40,2020,1
"2020-02-02","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",34,6,30,18,2,63,41,7,40,46,2020,2
"2020-02-09","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",42,15,55,0,2,74,21,6,31,23,2020,2
"2020-02-16","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",47,9,71,18,4,54,17,7,42,61,2020,2
"2020-02-23","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",31,12,26,10,9,62,31,7,40,41,2020,2
"2020-03-01","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",65,8,23,28,3,32,26,5,37,39,2020,3
"2020-03-08","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",40,4,34,0,7,45,32,4,46,38,2020,3
"2020-03-15","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",37,6,0,27,0,34,29,5,15,34,2020,3
"2020-03-22","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",38,8,25,16,2,45,37,5,25,24,2020,3
"2020-03-29","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",28,4,100,93,3,65,22,7,32,28,2020,3
"2020-04-05","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",28,16,54,100,3,30,27,6,41,47,2020,4
"2020-04-12","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",25,14,50,39,3,34,27,7,30,21,2020,4
"2020-04-19","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",33,11,46,38,2,48,40,7,28,38,2020,4
"2020-04-26","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",47,14,90,0,5,40,35,6,34,27,2020,4
"2020-05-03","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",29,11,39,13,0,43,42,6,46,36,2020,5
"2020-05-10","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",40,7,0,28,2,66,31,4,30,29,2020,5
"2020-05-17","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",34,15,23,45,3,33,38,5,29,43,2020,5
"2020-05-24","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",30,9,25,10,2,53,50,7,51,46,2020,5
"2020-05-31","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",31,15,11,20,2,70,27,6,28,44,2020,5
"2020-06-07","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",60,10,58,9,0,49,59,5,38,43,2020,6
"2020-06-14","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",34,6,25,12,4,62,70,6,48,46,2020,6
"2020-06-21","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",38,4,23,8,2,41,70,7,42,50,2020,6
"2020-06-28","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",56,8,27,0,5,97,54,7,43,28,2020,6
"2020-07-05","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",56,11,29,12,7,38,59,6,55,28,2020,7
"2020-07-12","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",48,8,36,0,4,64,49,7,23,31,2020,7
"2020-07-19","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",57,8,41,13,2,64,50,7,43,60,2020,7
"2020-07-26","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",49,14,11,0,5,47,71,8,33,31,2020,7
"2020-08-02","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",49,22,0,7,3,57,69,5,36,36,2020,8
"2020-08-09","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",37,10,75,0,2,41,72,7,39,36,2020,8
"2020-08-16","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",48,13,22,10,4,40,55,6,59,38,2020,8
"2020-08-23","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",52,19,0,0,0,66,76,7,56,38,2020,8
"2020-08-30","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",46,7,38,0,2,48,76,7,48,44,2020,8
"2020-09-06","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",40,15,38,0,7,72,57,7,50,31,2020,9
"2020-09-13","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",20,8,37,7,2,53,49,7,55,57,2020,9
"2020-09-20","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",34,13,36,0,4,31,38,10,34,37,2020,9
"2020-09-27","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",27,12,0,14,0,48,56,7,45,16,2020,9
"2020-10-04","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",53,9,0,0,2,67,47,8,47,46,2020,10
