regcode,date,Labor,Unemployment,Investment,Loan,Economy,Interest_rate,Inflation,Bankruptcy,Export,Mortgage_loan,Baggage,Holiday,BMW,Mercedes,McDonalds,Calvin_Klein,Gucci,Emigration,Washing_machine,Fridge,Sony,apple,Fitness,Recruitment,Travel,Savings,Computer_security,Unemployment_benefits,Fashion,MBA_degree
UA-63,2020-03-01,46,22,39,24,44,57,33,24,44,49,28,18,24,67,43,49,35,22,58,42,36,41,78,14,51,20,9,12,66,20
UA-63,2020-04-01,41,50,53,23,56,27,36,23,49,47,11,25,22,65,42,47,30,31,62,45,44,40,59,31,59,49,13,40,67,20
UA-63,2020-05-01,51,41,55,20,52,42,36,20,57,65,18,31,26,83,55,62,39,35,66,60,43,38,58,22,63,24,11,26,71,62
UA-63,2020-06-01,37,45,55,18,36,14,39,28,41,20,24,26,29,79,56,48,22,25,74,98,42,42,67,32,59,16,7,38,70,36
UA-63,2020-07-01,33,38,49,19,30,46,43,24,39,36,30,29,31,90,56,64,39,15,69,93,43,44,61,40,61,18,12,25,62,25
UA-63,2020-08-01,35,22,58,20,32,45,28,20,32,12,45,42,31,95,62,58,51,11,76,72,45,46,63,39,60,27,18,20,74,22
UA-63,2020-09-01,44,14,45,21,48,57,45,19,48,63,31,40,27,87,75,59,32,23,71,56,34,53,80,26,63,0,12,17,72,34
UA-63,2020-10-01,39,12,41,21,55,49,36,20,30,29,27,26,28,97,64,66,51,23,71,51,39,55,84,43,54,54,10,5,71,15
UA-63,2020-11-01,41,19,65,24,57,53,37,24,50,56,36,27,27,86,59,76,33,21,80,56,46,50,63,41,53,24,14,13,76,19
UA-63,2020-12-01,40,24,58,17,47,28,45,7,51,69,23,100,23,71,50,70,35,22,75,48,48,51,56,28,46,14,6,21,66,11
UA-63,2021-01-01,37,24,67,22,41,70,47,22,43,23,37,23,27,89,67,63,35,28,79,47,38,48,64,30,54,33,11,21,64,25
UA-63,2021-02-01,45,27,80,16,40,48,54,13,45,20,27,24,25,77,58,74,34,23,66,45,38,52,65,43,56,21,17,19,66,0
UA-63,2021-03-01,44,19,60,20,45,50,39,31,41,18,18,25,26,77,68,58,28,33,74,47,38,42,64,49,58,31,12,11,70,0
UA-63,2021-04-01,48,14,64,24,55,69,37,14,56,26,38,25,25,83,61,57,26,28,61,46,26,41,46,11,60,8,12,15,77,0
UA-63,2021-05-01,45,21,53,21,40,53,42,12,45,48,49,32,27,73,76,71,35,14,70,54,35,42,52,48,69,15,11,17,68,0
UA-63,2021-06-01,37,14,64,23,29,84,65,21,36,47,40,33,26,72,100,70,32,0,76,84,31,40,56,80,75,19,15,11,69,20
UA-63,2021-07-01,33,10,49,15,27,11,38,25,38,40,62,29,27,85,76,55,23,15,73,100,31,43,51,47,70,21,22,7,64,40
UA-63,2021-08-01,36,19,52,18,24,31,43,20,41,53,49,42,30,83,89,65,31,0,71,79,34,54,64,50,75,22,14,11,73,45
UA-63,2021-09-01,45,10,52,18,47,0,21,13,31,50,31,41,30,82,68,91,28,36,70,63,23,64,52,39,79,0,16,8,67,16
UA-63,2021-10-01,40,10,83,16,51,35,48,20,39,38,34,29,27,80,74,56,32,9,74,49,38,54,35,48,66,0,25,0,63,17
UA-63,2021-11-01,44,13,66,21,54,45,48,22,54,44,32,27,26,87,62,100,57,7,78,59,29,56,45,0,63,26,23,4,64,35
UA-63,2021-12-01,43,17,76,25,44,43,59,12,41,83,26,36,22,68,69,85,90,20,79,47,33,64,46,100,77,40,22,6,62,39
UA-63,2022-01-01,42,14,76,29,47,44,77,18,37,41,33,25,30,82,73,96,48,20,74,47,39,70,51,59,88,22,14,11,70,26
UA-63,2022-02-01,38,10,69,24,56,41,29,25,46,34,30,23,23,80,56,65,63,69,60,39,34,60,46,73,71,36,22,7,61,29
UA-63,2022-03-01,27,31,31,14,70,46,48,22,40,0,11,19,17,42,28,28,23,82,38,29,13,37,17,28,36,16,6,25,50,0
UA-63,2022-04-01,35,96,43,11,54,0,28,11,45,45,19,27,22,65,25,20,20,68,63,47,22,40,16,55,57,67,0,75,45,22
UA-63,2022-05-01,37,100,50,15,57,31,41,7,55,100,16,29,29,72,26,49,18,42,90,63,39,39,37,58,60,92,38,100,53,23
UA-63,2022-06-01,23,48,41,13,36,43,18,14,48,0,16,39,32,66,21,53,25,28,90,87,41,47,39,51,54,26,21,46,51,0
UA-63,2022-07-01,27,23,35,14,26,48,45,48,12,37,19,37,29,87,28,63,31,20,91,94,35,42,34,40,45,33,16,30,53,66
UA-63,2022-08-01,24,16,33,16,26,41,57,25,29,39,21,52,27,77,29,50,17,24,84,86,35,43,38,75,52,0,20,14,54,0
UA-63,2022-09-01,34,30,37,11,53,19,46,17,29,35,20,44,27,78,24,52,20,0,94,65,41,47,27,59,66,16,7,42,47,21
UA-63,2022-10-01,38,19,40,10,63,70,55,17,28,65,16,28,28,88,23,56,27,37,91,72,38,44,29,76,62,47,0,24,51,0
UA-63,2022-11-01,35,30,42,19,66,68,47,11,35,64,25,32,27,86,29,67,16,26,100,74,37,51,36,38,57,49,19,13,52,0
UA-63,2022-12-01,35,23,40,18,48,26,42,21,43,58,15,40,29,80,23,50,34,0,88,59,46,59,32,63,60,57,5,18,50,0
UA-63,2023-01-01,30,15,31,16,32,37,34,23,40,60,22,26,26,83,24,68,24,26,85,46,45,56,48,76,56,29,20,8,56,15
UA-65,2012-01-01,87,0,0,0,93,0,0,0,0,0,0,19,28,59,0,0,0,100,35,17,100,71,79,100,68,0,0,44,88,0
UA-65,2012-02-01,100,32,77,50,35,0,0,100,37,0,0,16,17,62,0,0,0,86,25,19,26,37,0,0,85,75,91,0,52,0
UA-65,2012-03-01,65,0,0,43,98,0,0,86,34,86,0,12,0,45,49,100,0,92,0,31,31,19,54,39,85,0,0,0,59,0
UA-65,2012-04-01,85,0,0,0,33,0,87,52,0,0,0,21,20,39,100,0,0,0,16,40,0,46,61,0,40,74,0,0,53,0
UA-65,2012-05-01,53,0,100,0,91,0,0,0,0,27,0,13,38,0,0,0,0,0,48,41,27,71,0,0,70,0,93,0,54,0
UA-65,2012-06-01,35,0,0,0,35,61,0,0,100,0,87,15,13,70,0,0,0,0,65,50,66,52,100,0,66,0,0,0,0,0
UA-65,2012-07-01,50,23,70,0,66,0,0,70,0,51,0,15,29,73,28,59,0,78,43,34,0,73,99,0,58,0,0,0,60,0
UA-65,2012-08-01,29,0,0,0,65,0,0,0,0,77,0,12,24,55,0,24,79,0,57,48,52,66,0,0,68,0,93,0,58,0
UA-65,2012-09-01,65,0,62,28,78,0,68,0,32,25,89,12,27,42,0,0,48,0,19,48,91,95,35,0,14,0,0,0,43,0
UA-65,2012-10-01,94,17,18,16,88,0,0,0,22,0,25,13,18,37,26,0,46,0,12,50,67,76,24,0,37,0,0,0,43,0
UA-65,2012-11-01,77,30,0,0,94,0,0,75,0,0,0,14,18,41,0,26,33,0,21,19,73,45,28,0,0,0,0,0,57,0
UA-65,2012-12-01,74,0,39,0,87,0,45,49,30,20,37,18,29,46,22,50,37,94,40,38,0,65,30,0,39,0,0,0,40,0
UA-65,2013-01-01,55,49,37,19,44,69,65,68,0,0,0,10,27,54,24,29,46,51,39,22,84,43,56,0,44,0,0,0,53,0
UA-65,2013-02-01,64,31,0,0,98,37,0,28,35,0,66,11,22,21,0,0,42,0,26,20,39,42,33,0,67,0,49,0,53,0
UA-65,2013-03-01,58,34,0,0,64,88,37,35,0,0,0,10,27,85,31,0,0,0,33,26,62,42,0,39,69,0,100,17,69,66
UA-65,2013-04-01,67,0,0,0,57,0,76,0,78,0,0,15,21,42,45,44,0,0,36,42,82,17,0,0,67,41,52,0,40,0
UA-65,2013-05-01,81,0,0,0,88,0,83,58,0,0,0,17,12,33,0,0,40,0,34,56,66,38,0,0,61,59,78,0,31,0
UA-65,2013-06-01,55,0,0,0,59,0,75,35,0,100,0,12,21,36,46,0,0,58,28,55,95,56,21,0,65,0,0,0,68,0
UA-65,2013-07-01,29,0,32,0,43,0,51,0,0,0,64,13,39,38,46,18,0,41,44,51,55,100,45,0,23,0,34,35,55,0
UA-65,2013-08-01,46,0,36,0,16,0,0,0,0,0,0,15,33,42,16,18,0,0,53,56,0,43,57,63,75,0,54,0,100,0
UA-65,2013-09-01,60,60,61,37,46,0,39,77,0,0,0,11,29,34,0,48,60,0,25,23,49,77,59,73,45,75,0,0,87,0
UA-65,2013-10-01,63,18,26,31,78,0,0,38,57,0,0,13,24,22,59,33,29,0,52,39,74,58,36,0,66,0,45,22,70,0
UA-65,2013-11-01,49,11,17,12,100,22,25,0,44,14,100,9,25,28,44,16,0,0,33,16,47,44,45,58,15,0,36,0,38,0
UA-65,2013-12-01,64,18,26,15,68,0,33,51,27,0,0,11,27,20,96,0,0,0,44,21,92,23,11,0,17,24,60,0,53,69
UA-65,2014-01-01,39,16,56,0,59,0,20,0,62,0,0,12,21,43,51,0,0,48,0,29,41,60,28,0,36,0,47,0,45,0
UA-65,2014-02-01,49,20,0,0,50,0,32,0,34,27,36,10,21,40,41,0,0,0,22,27,50,59,37,0,21,0,26,0,49,0
UA-65,2014-03-01,56,32,0,0,74,0,56,32,54,0,0,10,20,8,23,31,0,55,37,23,49,31,48,0,76,0,28,0,50,0
UA-65,2014-04-01,40,16,33,20,71,0,61,0,0,0,62,14,20,25,47,0,0,0,39,28,53,58,33,0,51,0,0,0,34,0
UA-65,2014-05-01,36,18,59,13,52,21,38,0,33,0,93,14,13,10,59,0,36,0,22,45,50,31,24,16,69,0,44,34,54,0
UA-65,2014-06-01,51,0,0,0,61,0,30,0,29,0,32,8,15,33,35,0,46,0,50,41,37,28,57,26,83,0,41,36,51,0
UA-65,2014-07-01,19,15,17,0,28,0,36,0,49,0,0,6,23,41,0,27,0,0,21,28,33,46,33,0,37,32,34,0,23,0
UA-65,2014-08-01,13,12,38,11,20,0,0,0,0,0,0,14,26,49,0,15,20,0,19,54,41,24,30,0,55,0,39,0,43,0
UA-65,2014-09-01,35,0,15,0,36,100,0,0,0,0,0,14,27,41,27,0,24,80,27,23,15,64,17,0,34,49,0,40,48,0
UA-65,2014-10-01,76,16,33,0,92,0,31,0,36,21,0,12,22,23,0,19,0,0,25,38,25,37,31,0,32,0,0,0,49,0
UA-65,2014-11-01,43,12,27,0,83,0,20,0,65,0,0,14,20,22,21,46,39,36,28,11,43,48,26,0,61,36,0,41,27,60
UA-65,2014-12-01,44,14,17,0,53,0,0,0,32,0,29,16,12,35,21,0,21,25,48,30,79,16,31,17,29,0,72,50,35,0
UA-65,2015-01-01,42,0,13,0,46,0,36,28,51,0,0,11,19,15,18,27,0,0,26,15,21,32,31,0,75,0,74,0,46,0
UA-65,2015-02-01,40,11,52,21,57,0,62,47,52,35,0,13,20,35,45,0,53,0,42,39,20,10,36,0,0,70,86,0,39,0
UA-65,2015-03-01,37,19,25,0,47,0,0,35,0,0,0,10,29,20,16,0,20,56,28,28,24,31,41,0,15,57,28,19,39,0
UA-65,2015-04-01,59,0,22,27,52,0,43,46,36,0,32,15,15,27,12,0,14,0,32,24,33,53,28,0,9,28,0,16,42,0
UA-65,2015-05-01,56,12,26,0,76,45,55,85,0,23,0,16,15,39,0,0,20,0,40,41,41,84,50,0,53,0,68,20,50,0
UA-65,2015-06-01,30,0,46,0,56,0,100,23,34,15,0,8,33,55,0,22,25,0,40,67,83,47,38,0,44,0,0,0,30,0
UA-65,2015-07-01,30,0,20,0,33,0,34,24,0,0,0,9,26,20,47,0,0,0,49,40,43,42,51,31,60,0,27,22,52,0
UA-65,2015-08-01,14,0,25,0,40,0,0,0,53,0,27,13,24,0,37,0,0,36,57,48,24,54,32,0,29,0,0,0,52,0
UA-65,2015-09-01,35,0,18,0,80,14,0,0,26,41,0,17,29,39,34,0,24,0,38,40,18,61,12,19,53,52,38,0,47,0
UA-65,2015-10-01,38,0,24,0,60,0,0,15,0,0,0,11,24,29,27,14,13,0,57,25,43,58,40,0,43,0,22,0,60,0
UA-65,2015-11-01,42,0,48,0,61,30,22,0,22,0,0,13,18,22,21,11,0,0,35,42,26,45,24,16,37,0,50,0,49,42
UA-65,2015-12-01,51,15,23,0,63,0,50,0,0,0,0,14,27,28,9,9,0,0,37,19,57,33,20,0,22,29,17,14,51,0
UA-65,2016-01-01,27,0,30,19,52,0,40,16,33,0,29,11,21,15,9,8,0,0,35,29,45,34,52,0,50,19,14,11,36,0
UA-65,2016-02-01,44,5,19,0,42,0,26,41,49,8,17,11,33,30,14,15,11,0,24,35,65,26,44,0,21,0,0,10,53,0
UA-65,2016-03-01,47,9,31,0,48,0,33,0,36,0,0,11,32,20,13,41,31,0,35,29,20,36,27,0,42,20,21,15,66,0
UA-65,2016-04-01,42,11,29,0,64,0,0,25,49,0,17,15,24,31,0,40,0,0,20,52,21,33,40,0,63,0,21,14,38,34
UA-65,2016-05-01,39,6,33,8,50,0,30,14,23,0,0,15,27,19,8,32,0,0,37,42,26,22,33,10,67,0,15,0,40,0
UA-65,2016-06-01,37,6,30,0,32,21,26,21,53,0,0,16,26,33,24,0,0,0,40,47,41,26,29,0,54,100,0,15,35,0
UA-65,2016-07-01,31,0,16,6,33,20,0,23,26,0,35,11,25,50,15,9,40,32,28,78,43,33,16,0,24,58,0,0,37,0
UA-65,2016-08-01,26,0,0,0,19,0,0,11,48,0,23,13,28,30,47,12,14,0,45,69,33,83,35,0,39,0,42,0,40,0
UA-65,2016-09-01,33,0,26,0,55,0,0,26,9,0,0,16,23,9,22,13,0,21,32,48,27,58,21,0,38,0,0,0,59,29
UA-65,2016-10-01,44,10,19,0,59,0,43,0,60,0,35,17,29,31,28,12,18,18,39,34,44,41,13,0,36,0,0,9,35,0
UA-65,2016-11-01,37,0,60,13,60,0,20,0,50,0,14,14,29,21,24,19,21,0,25,50,34,47,22,0,38,0,0,14,53,61
UA-65,2016-12-01,48,0,25,10,55,34,13,11,8,0,0,19,26,56,21,19,9,0,50,43,58,40,32,21,28,0,0,0,73,0
UA-65,2017-01-01,56,12,0,0,31,0,23,0,33,0,28,16,25,40,25,22,13,0,54,26,67,55,38,8,34,0,0,15,67,43
UA-65,2017-02-01,71,0,0,17,72,11,16,0,35,0,22,15,30,65,35,0,10,0,49,44,56,23,30,0,50,0,0,0,75,0
UA-65,2017-03-01,64,5,29,0,59,18,29,0,47,0,34,10,18,59,27,12,27,0,53,33,49,28,44,0,50,0,19,0,84,0
UA-65,2017-04-01,48,0,38,0,73,29,44,0,16,0,0,16,16,67,25,16,9,15,43,42,92,26,35,9,64,0,13,0,82,0
UA-65,2017-05-01,64,0,0,0,30,0,35,14,18,0,23,20,18,54,40,7,0,0,54,33,59,26,25,0,31,26,39,0,90,36
UA-65,2017-06-01,44,0,0,9,41,0,20,11,20,0,43,13,31,64,66,17,13,69,45,54,57,32,18,0,25,0,0,0,74,0
UA-65,2017-07-01,25,0,47,5,23,26,33,0,16,8,0,13,19,64,41,14,28,16,48,81,36,33,29,0,41,0,0,16,71,0
UA-65,2017-08-01,21,5,0,5,35,0,23,17,23,0,21,20,24,65,30,7,31,13,40,69,38,42,25,0,38,0,0,22,81,0
UA-65,2017-09-01,33,7,13,26,66,10,28,0,31,0,21,23,30,74,37,15,44,0,62,62,46,64,26,0,48,0,0,0,89,0
UA-65,2017-10-01,68,14,0,6,63,0,41,0,0,0,49,19,26,72,38,0,28,17,54,47,48,27,23,18,57,0,0,0,89,0
UA-65,2017-11-01,56,0,25,21,60,0,23,0,17,0,0,16,29,62,19,18,57,0,60,48,45,28,25,8,43,12,0,0,79,0
UA-65,2017-12-01,37,12,0,25,64,0,27,12,17,0,0,26,29,75,43,15,53,0,63,53,79,31,43,0,38,20,0,10,91,0
UA-65,2018-01-01,59,4,13,11,37,0,0,13,0,0,0,21,21,53,17,15,57,22,71,31,34,41,48,0,55,0,0,6,75,0
UA-65,2018-02-01,57,12,39,5,50,18,18,18,21,22,21,17,30,63,20,23,54,0,49,35,57,31,54,9,33,0,0,6,97,0
UA-65,2018-03-01,49,0,13,23,57,0,0,0,26,5,47,15,24,72,18,8,49,16,45,37,43,28,39,0,40,14,18,12,88,0
UA-65,2018-04-01,51,7,14,15,51,0,43,29,11,0,12,16,25,64,39,9,63,13,55,52,36,34,42,10,70,0,13,0,84,58
UA-65,2018-05-01,57,11,28,11,67,0,60,0,15,13,17,30,27,69,32,19,51,0,52,48,39,37,28,12,88,25,0,6,78,49
UA-65,2018-06-01,31,7,26,40,55,26,46,0,16,0,23,19,30,84,33,38,97,0,57,72,44,53,28,0,45,10,0,0,70,0
UA-65,2018-07-01,23,0,10,23,32,7,13,0,16,0,18,16,32,81,40,12,100,55,58,71,38,39,35,15,50,0,18,0,66,0
UA-65,2018-08-01,32,0,12,26,33,21,17,0,8,5,0,23,32,52,56,0,69,32,45,65,43,44,37,0,67,0,10,0,76,59
UA-65,2018-09-01,45,13,30,30,79,0,24,18,29,14,24,26,26,68,27,6,69,30,71,64,41,64,50,9,53,10,0,0,86,0
UA-65,2018-10-01,55,8,27,30,77,11,14,12,18,0,43,24,28,68,9,24,62,0,54,55,55,39,36,13,63,25,0,12,74,28
UA-65,2018-11-01,49,10,19,63,68,8,49,15,16,0,39,21,24,61,29,0,44,23,64,45,33,29,39,0,59,33,15,0,84,21
UA-65,2018-12-01,40,0,16,26,55,8,7,11,27,0,17,31,28,55,41,5,32,18,63,39,43,43,56,0,54,22,0,12,70,0
UA-65,2019-01-01,47,21,25,30,30,17,0,0,11,9,32,19,25,78,24,16,40,0,55,35,42,39,49,18,73,0,26,0,65,0
UA-65,2019-02-01,60,10,23,35,38,10,30,0,25,6,11,15,24,41,30,19,35,12,46,31,35,25,50,0,46,14,0,9,35,0
UA-65,2019-03-01,42,0,22,43,43,24,0,9,31,12,10,20,29,27,0,0,42,24,48,41,20,39,44,25,50,9,0,0,40,0
UA-65,2019-04-01,49,12,16,32,62,13,29,0,33,13,38,25,27,60,54,6,34,29,59,38,36,35,46,0,59,0,0,0,59,0
UA-65,2019-05-01,40,13,16,28,56,0,21,29,31,18,32,21,24,90,29,9,29,0,53,55,40,48,48,7,54,0,0,0,67,0
UA-65,2019-06-01,42,4,0,29,39,0,0,0,22,5,23,26,29,76,47,7,34,15,71,97,21,39,47,7,49,0,12,0,69,0
UA-65,2019-07-01,29,0,25,24,45,0,18,0,20,0,53,19,31,91,39,23,36,16,57,75,35,33,49,0,62,0,16,0,61,0
UA-65,2019-08-01,28,6,33,29,37,10,15,0,13,6,41,33,40,76,31,17,40,0,64,67,25,47,53,17,49,0,12,5,75,26
UA-65,2019-09-01,43,4,8,100,53,10,21,20,21,0,0,32,100,79,27,13,31,0,52,60,56,95,48,7,76,0,0,0,54,46
UA-65,2019-10-01,45,6,24,31,55,10,61,11,22,9,39,25,28,80,34,9,40,0,74,32,32,47,59,18,50,0,0,10,74,0
UA-65,2019-11-01,42,6,26,30,57,0,31,20,21,0,43,22,24,81,56,13,23,0,75,42,50,43,38,0,69,0,0,4,54,33
UA-65,2019-12-01,40,4,19,28,42,0,41,7,32,16,50,30,27,100,21,12,22,0,66,53,44,51,51,0,68,11,0,0,53,0
UA-65,2020-01-01,45,12,8,42,52,13,21,17,0,0,27,29,31,80,26,5,59,0,67,55,42,35,54,17,75,19,12,7,57,0
UA-65,2020-02-01,42,3,9,28,27,0,9,0,16,8,18,23,26,82,33,5,53,46,48,38,42,36,60,0,58,9,0,0,68,18
UA-65,2020-03-01,36,10,56,39,59,16,14,15,34,7,8,19,28,65,33,8,35,0,50,36,30,40,50,10,47,0,0,5,46,23
UA-65,2020-04-01,38,22,26,22,69,11,28,7,25,3,12,21,28,59,27,4,14,19,49,37,45,38,53,16,65,12,0,26,55,22
UA-65,2020-05-01,44,32,20,33,64,0,24,18,15,5,0,27,26,58,41,0,24,27,72,52,37,29,49,12,64,7,8,29,57,23
UA-65,2020-06-01,35,16,12,0,22,0,31,14,20,7,15,25,34,80,54,19,35,15,67,94,34,34,41,0,35,0,20,22,66,0
UA-65,2020-07-01,26,8,14,17,26,8,19,0,22,0,11,27,31,90,36,15,40,0,56,100,34,26,31,0,48,0,0,0,51,0
UA-65,2020-08-01,27,7,0,12,39,10,33,13,18,0,15,32,35,93,45,19,59,0,66,86,36,47,38,8,49,23,12,16,50,0
UA-65,2020-09-01,39,10,0,22,40,14,14,0,19,4,0,35,30,73,42,23,33,12,74,78,24,61,49,0,55,27,0,0,46,0
UA-65,2020-10-01,43,0,15,17,59,22,0,20,14,10,0,27,34,78,40,17,41,10,71,52,21,43,50,17,71,9,13,5,49,23
UA-65,2020-11-01,43,14,21,16,79,31,15,7,26,7,0,24,28,73,37,13,35,0,76,52,26,37,45,21,49,0,0,0,62,0
UA-65,2020-12-01,38,6,18,14,56,18,21,0,22,7,37,100,30,74,16,23,35,0,68,50,19,50,37,0,46,0,0,5,41,0
UA-65,2021-01-01,47,31,14,19,38,9,21,16,12,5,25,24,29,82,38,12,25,0,58,37,30,39,35,0,50,0,0,16,48,43
UA-65,2021-02-01,37,10,34,18,43,8,21,0,17,0,9,27,27,66,38,37,26,36,68,42,30,41,43,0,37,0,0,8,52,0
UA-65,2021-03-01,40,16,0,34,49,18,19,8,31,5,22,29,31,72,47,4,41,28,65,47,33,38,43,5,37,8,0,12,54,0
UA-65,2021-04-01,46,16,34,23,65,0,0,9,32,6,0,27,23,71,37,26,17,36,60,41,19,28,29,7,72,8,16,8,52,0
UA-65,2021-05-01,37,10,17,29,45,0,9,0,18,0,15,33,28,66,55,7,24,12,74,54,15,36,29,10,47,0,16,9,55,20
UA-65,2021-06-01,23,12,32,22,29,13,17,16,22,7,12,33,33,78,48,19,24,0,81,74,26,46,29,0,52,12,0,10,44,0
UA-65,2021-07-01,26,7,40,29,31,0,18,27,22,6,44,27,27,85,46,23,14,0,54,73,22,47,24,0,56,13,0,0,46,0
UA-65,2021-08-01,32,14,26,13,19,20,27,27,10,8,11,37,32,73,54,21,32,0,81,71,6,50,45,0,60,18,0,8,55,42
UA-65,2021-09-01,46,10,16,24,55,13,21,0,14,0,21,34,30,81,37,12,33,16,62,61,39,62,28,0,68,0,0,9,58,47
UA-65,2021-10-01,57,12,0,26,64,0,27,0,16,0,14,27,31,60,35,23,34,41,70,42,18,29,24,0,52,0,31,5,50,0
UA-65,2021-11-01,55,12,25,32,59,0,24,26,21,16,21,23,30,78,39,17,57,14,67,48,25,55,34,0,84,47,12,17,58,0
UA-65,2021-12-01,39,10,23,38,48,0,26,0,26,13,0,36,30,65,36,9,56,12,71,54,16,63,27,18,70,12,12,11,63,20
UA-65,2022-01-01,36,3,14,20,37,18,13,13,17,9,28,26,31,81,61,10,37,18,81,48,37,66,42,25,61,0,30,5,56,0
UA-65,2022-02-01,44,14,22,36,71,0,18,0,18,9,14,26,26,65,45,19,58,18,63,35,21,53,25,13,72,7,8,0,46,0
UA-65,2022-03-01,32,23,20,10,72,0,15,10,23,0,14,17,14,17,19,13,24,27,41,29,24,42,17,7,22,0,0,18,41,0
UA-65,2022-04-01,26,69,23,22,61,0,15,9,28,0,0,25,15,38,22,0,22,24,46,34,18,42,8,7,46,49,0,67,43,15
UA-65,2022-05-01,22,100,27,10,41,14,20,0,18,0,0,29,16,43,22,0,24,0,51,43,20,42,9,14,34,0,22,100,36,0
UA-65,2022-06-01,13,45,0,9,32,0,0,0,13,0,0,27,20,57,0,0,13,0,46,56,64,29,0,19,33,28,0,33,49,0
UA-65,2022-07-01,43,52,16,12,0,0,34,29,33,68,0,31,19,78,30,0,45,0,61,66,33,54,8,0,19,0,0,35,32,100
UA-65,2022-08-01,28,0,39,13,36,46,0,0,0,30,0,44,32,66,0,22,34,0,58,59,0,62,23,0,23,0,0,0,32,0
UA-65,2022-09-01,40,0,0,0,36,0,0,0,0,0,0,47,17,54,0,24,0,0,50,65,14,44,26,0,62,27,0,0,48,0
UA-65,2022-10-01,56,0,31,0,72,51,0,26,0,0,0,34,15,55,38,36,0,42,51,57,28,46,10,0,100,0,36,0,38,0
UA-65,2022-11-01,32,0,0,0,60,0,0,0,0,0,0,30,30,37,45,43,0,0,100,31,0,50,0,0,87,67,0,41,43,0
UA-65,2022-12-01,40,0,0,0,18,0,0,0,31,0,0,35,16,67,0,0,0,0,89,56,0,32,0,0,41,0,0,47,28,0
UA-65,2023-01-01,13,0,31,0,0,0,0,31,0,45,0,26,21,47,18,0,22,53,91,58,20,18,24,41,52,0,44,45,41,68
UA-68,2012-01-01,59,45,34,0,49,50,0,0,90,0,0,14,32,60,6,74,29,19,29,13,69,46,60,0,11,0,0,0,76,0
UA-68,2012-02-01,97,0,0,0,30,0,26,0,0,40,0,11,46,23,12,0,0,0,39,30,72,67,53,36,31,0,0,90,83,0
UA-68,2012-03-01,96,0,39,0,50,0,18,0,41,0,0,11,37,31,0,0,0,36,0,10,60,34,25,0,0,0,0,0,100,0
UA-68,2012-04-01,83,60,46,28,68,0,0,56,44,0,0,14,23,22,0,0,0,45,32,24,0,33,43,0,26,0,47,0,30,0
UA-68,2012-05-01,81,25,50,0,75,0,0,0,41,100,0,11,38,69,7,100,0,0,26,27,45,0,38,0,25,0,0,0,89,0
UA-68,2012-06-01,50,58,63,0,40,0,0,0,0,0,46,5,17,41,12,0,46,100,25,74,87,39,45,0,35,0,0,0,87,0
UA-68,2012-07-01,18,0,86,30,46,0,100,0,61,0,0,10,42,48,0,82,0,0,48,38,85,55,35,100,100,100,93,0,59,0
UA-68,2012-08-01,61,100,0,0,18,0,0,73,33,23,0,12,41,62,0,0,100,39,55,26,33,62,0,0,66,0,100,100,31,0
UA-68,2012-09-01,75,0,0,0,0,100,35,0,0,0,0,12,38,21,10,0,0,0,29,50,44,100,27,0,32,0,0,0,61,0
UA-68,2012-10-01,75,40,51,46,100,0,66,0,0,35,0,12,24,29,0,59,0,0,39,31,66,36,30,0,24,0,84,0,73,0
UA-68,2012-11-01,81,60,72,0,86,0,0,35,24,0,0,8,24,20,4,0,0,0,30,31,46,53,55,0,27,0,0,0,54,0
UA-68,2012-12-01,67,46,27,14,62,35,32,49,17,0,100,15,29,42,0,0,0,0,36,28,0,71,52,0,37,0,43,51,42,38
UA-68,2013-01-01,68,50,62,0,59,88,24,0,16,0,0,9,36,61,0,17,0,0,20,32,37,48,25,0,23,0,28,0,54,0
UA-68,2013-02-01,71,23,50,12,63,0,0,76,0,0,0,13,24,38,4,0,0,0,23,31,36,47,39,0,27,0,87,0,48,60
UA-68,2013-03-01,89,53,28,0,54,0,32,28,24,15,25,8,27,36,6,0,35,0,31,39,43,52,37,0,26,0,42,0,46,71
UA-68,2013-04-01,96,22,25,0,49,46,0,0,34,0,38,10,22,38,0,0,0,0,33,30,25,33,68,38,33,39,0,43,57,0
UA-68,2013-05-01,90,0,0,0,31,0,0,49,58,0,26,12,25,36,5,0,76,0,26,28,100,52,28,0,30,0,51,36,45,56
UA-68,2013-06-01,49,0,0,36,50,69,28,98,46,0,54,10,32,27,26,42,0,15,47,59,70,55,21,0,32,0,0,0,50,100
UA-68,2013-07-01,77,22,0,15,39,0,0,67,48,0,0,9,27,46,0,33,0,42,50,49,50,42,65,38,39,0,87,0,52,0
UA-68,2013-08-01,35,26,27,0,17,0,0,0,0,0,0,15,29,47,0,17,0,0,11,29,73,39,27,0,22,0,65,58,89,0
UA-68,2013-09-01,66,18,36,27,30,0,0,0,51,0,0,16,33,47,0,22,56,0,90,50,37,72,30,43,23,0,74,0,84,0
UA-68,2013-10-01,95,17,50,13,48,0,35,0,100,0,0,12,29,17,4,19,0,13,32,50,26,70,35,32,19,27,27,0,66,0
UA-68,2013-11-01,85,45,45,11,68,24,19,0,33,0,0,11,23,12,7,0,26,0,27,58,42,40,33,22,18,0,0,0,59,0
UA-68,2013-12-01,76,24,0,0,68,0,43,0,42,0,0,18,31,47,0,0,15,0,49,46,49,42,25,0,45,0,34,0,39,0
